review,rating,sentiment,review_processed,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
"Knpa setiap mau buka pembayaran selalu gagal, mau cek nomor brivanya loaading trusss",3.0,1.0,knpa bayar gagal cek nomor brivanya loaading trusss,758,2.0,0.3176,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['kenapa', 'bayar', 'gagal', 'cek', 'nomor', 'brivanya', 'loaading', 'trusss']"
"Saya sudah membeli pelatihan prakerja di bukalapak, saya sudah lolos namun insentifnya belum masuk, kenapa y...",3.0,1.0,beli latih lolos insentif,759,0.0,0.3493,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['beli', 'latih', 'lolos', 'insentif']"
"Katanya kalau download aplikasi shopee sekarang bisa dapat speaker bluetooth gratis, benaran nggak sih? Kalau benaran aku kasih bintang 5",3.0,1.0,download aplikasi speaker bluetooth gratis bintang,760,2.0,0.6072,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['unduh', 'aplikasi', 'speaker', 'bluetooth', 'gratis', 'bintang']"
"potongan buat penjual juga semakin besar,terlalu banyak buat endors artis,untuk jasa kirim hemat sekarang gak bisa dalam pulau, kadang sering mau belanja gak jadi karena ongkir sama barang yg mau di beli mahalan ongkirnya, dan itupun sudah pake voucher gratis ongkir, klw untuk kemudahan aplikasi emang paling mudah,",3.0,1.0,potong jual endors artis jasa kirim hemat pulau kadang belanja ongkir barang beli mahal ongkirnya pake voucher gratis ongkir mudah aplikasi mudah,761,0.0,0.3145,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['potong', 'jual', 'endors', 'artis', 'jasa', 'kirim', 'hemat', 'pulau', 'kadang', 'belanja', 'ongkir', 'barang', 'beli', 'mahal', 'ongkir', 'pakai', 'voucher', 'gratis', 'ongkir', 'mudah', 'aplikasi', 'mudah']"
Tolong untuk pihak shopee apk sudah bagus sekali tp opsi cod mohon di perbaiki beri penjelasaan atau apapun pada customer karna skrg banyak khasus cod cod yang customernya malahan menyalahkan pihak expedisi kasian kurir jadi sasaraannya ??????,3.0,1.0,tolong apk opsi cod jasa customer skrg khasus cod cod customernya salah expedisi kasi kurir sasaraannya,762,3.0,0.4576,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['tolong', 'aplikasi', 'opsi', 'cod', 'jasa', 'customer', 'sekarang', 'khasus', 'cod', 'cod', 'customernya', 'salah', 'expedisi', 'kasi', 'kurir', 'sasaraannya']"
"Banya pedagang yang menyebalkan! Misal, nama barang A harga 500rb ikut flash sale jadi 12rb tapi di clik taunya barang A tetep harga 500rb dan yang 12rb itu cuma botol! Jadi bikin males mau nyari sesuatu! Ya mungkin beginilah mental pedagang di Indonesia,. Hmm Dan kebanyakan game gak jelas, saran saya ubah sekalian jadi aplikasi game dan live streaming aja sekalian!!!",3.0,1.0,banya dagang sebal nama barang harga rb flash sale rb clik tau barang tetep harga rb rb botol bikin males nyari mental dagang indonesia hmm game saran ubah aplikasi game live streaming,763,3.0,0.371,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['banya', 'dagang', 'sebal', 'nama', 'barang', 'harga', 'ribu', 'flash', 'sale', 'ribu', 'clik', 'tahu', 'barang', 'tetep', 'harga', 'ribu', 'ribu', 'botol', 'bikin', 'males', 'cari', 'mental', 'dagang', 'indonesia', 'hmm', 'game', 'saran', 'ubah', 'aplikasi', 'game', 'live', 'streaming']"
Biayanya murah,3.0,1.0,biaya murah,764,0.0,0.739,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['biaya', 'murah']"
"Saya mau ganti no hp karena no hp sdh tidak aktif, tapi keteranganya no hp sdh banyak digunakan itu gimana ya?, terus saya ikut pelatihan dan sudah menyelesaikan pelatihan tapi sampai sekarang insentif belum cair mohon infonya, saya tulis disini karena agak ribet menghubungi tokopedia care",3.0,1.0,ganti no hp no hp aktif keteranganya no hp latih latih insentif cair info tulis ribet hubung care,765,2.0,0.5242,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['ganti', 'no', 'handphone', 'no', 'handphone', 'aktif', 'keteranganya', 'no', 'handphone', 'latih', 'latih', 'insentif', 'cair', 'informasi', 'tulis', 'ribet', 'hubung', 'care']"
"Sebenernyaa aplikasinya emng bagus,tpi tolonglahh ringanin ongkirnya??",3.0,1.0,sebenernyaa aplikasi tpi tolonglahh ringanin ongkirnya,766,1.0,0.3212,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['sebenernyaa', 'aplikasi', 'tapi', 'tolonglahh', 'ringanin', 'ongkir']"
Tolong minn semua bararng klau bisa di Cod e in ajah semua nanti aku tambah bintangnyaa,3.0,1.0,tolong minn bararng klau cod bintangnyaa,767,1.0,0.5022,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['tolong', 'minn', 'bararng', 'klau', 'cod', 'bintangnyaa']"
"Tokped knp kok saya mau daftar gk bisa ya plis dong gmn caranya saya sudah pake metode google,sms,whatsapp tapi kok tetap gk mau masuk ya",3.0,1.0,daftar plis gmn pake metode google sms whatsapp,768,1.0,0.4071,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['daftar', 'plis', 'gmn', 'pakai', 'metode', 'google', 'sms', 'whatsapp']"
Tolong cashback nya jangan pake akun ovo. Biar mempermudah kyk dulu lgsg pake saldo cashback buat ngurangin pembayaran .,3.0,1.0,tolong cashback pake akun mudah pake saldo cashback ngurangin bayar,769,3.0,0.3593,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['tolong', 'cashback', 'pakai', 'akun', 'mudah', 'pakai', 'saldo', 'cashback', 'ngurangin', 'bayar']"
saran aja adain tombol buat report toko yg suka nipu klo bisa ban skalian dri lazada,3.0,1.0,saran adain tombol report toko nipu ban skalian,770,0.0,0.3735,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['saran', 'adain', 'tombol', 'report', 'toko', 'tipu', 'ban', 'sekalian']"
Saya mau pesan barang Dan ingin bayar di tempat kok kagak bisa ya. Yg Ada cuma bayar bank transfer sama kartu credit.,3.0,1.0,pesan barang bayar bayar bank transfer kartu credit,771,2.0,0.6726,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['pesan', 'barang', 'bayar', 'bayar', 'bank', 'transfer', 'kartu', 'credit']"
Tolong Tambahkan Kolom Varian Warna Dan Ukuran ya Kaka. Untuk Seller Kesusaham memasukan Varian Warna Dan Ukuran,3.0,1.0,tolong kolom varian warna ukur seller kesusaham pasu varian warna ukur,772,3.0,0.4043,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['tolong', 'kolom', 'varian', 'warna', 'ukur', 'seller', 'kesusaham', 'pasu', 'varian', 'warna', 'ukur']"
"Shopee hbs di perbarui kok lemot ya ... Mau buka shopee food , loading nya gak keluar2 sampe not responding Tolong di perbaiki lagi ya Trims",3.0,1.0,hbs lot food loading sampe responding tolong,773,3.0,0.4598,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['hbs', 'lambat', 'food', 'loading', 'sampai', 'responding', 'tolong']"
Sekarang Ndak seru dpt gratis ongkir harus beli 30.000 mana potongannya cuman 10.000 lagii ?? masa iyaa beli ongkir gratis barang??,3.0,1.0,ndak seru gratis ongkir beli potong cuman iyaa beli ongkir gratis barang,774,3.0,0.402,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['tidak', 'seru', 'gratis', 'ongkir', 'beli', 'potong', 'cuman', 'iyaa', 'beli', 'ongkir', 'gratis', 'barang']"
"Baru kali ini kecewa sm shopee, spaylater tdk bisa diakses, tdk bisa utk chekout sdh 2 mgg ini dan selalu kembali ke beranda jika melakukan transaksi. Sdh lakukan smua petunjuk yg hrs clear chace lah, log out - log in lah, hrs update versi terbaru lah tp hslnya tetap nihil. Pdhl bayar jg g pernah telat sedetikpun??",3.0,1.0,spaylater akses utk chekout mgg beranda transaksi hrs clear chace log out log hrs update versi hslnya nihil pdhl bayar jg telat detik,775,2.0,0.3261,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['spaylater', 'akses', 'untuk', 'chekout', 'mgg', 'beranda', 'transaksi', 'harus', 'clear', 'chace', 'log', 'out', 'log', 'harus', 'update', 'versi', 'hslnya', 'nihil', 'pdhl', 'bayar', 'juga', 'terlambat', 'detik']"
"Udah sering belanja nih, udah member gold juga tapi ko blm dpet shopee pay latter dan SPinjam yaah??",3.0,1.0,belanja member gold dpet pay latter spinjam yaah,776,2.0,0.3529,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['belanja', 'member', 'gold', 'dpet', 'bayar', 'latter', 'spinjam', 'yaah']"
"Ini kenapa ya? Shopee nya ga bisa di buka. Dikira karena belum update, pas udah update malah ga bisa di gerakin samsek. Hadeeeh gimana ini?",3.0,1.0,update pas update gerakin hadeeeh,777,3.0,0.5908,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['update', 'pas', 'update', 'gerakin', 'hadeeeh']"
"Pengiriman lambat, tolong diperbaiki, bukan soal harga tp kepuasan konsumen. Beda jauh dgn Sho*pe cma 3-4hari bisa smpai.",3.0,1.0,kirim tolong harga konsumen beda sho pe cma smpai,778,3.0,0.4237,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['kirim', 'tolong', 'harga', 'konsumen', 'beda', 'sho', 'pe', 'cma', 'smpai']"
"ofc ini apknya bagus, but voucher gratis ongkirnya jgn pake shopeepay pls, kan jadi gabisa bayar ditempat bisa bayar ditempat tp ongkirnya mahal bgt *noted:BANYAKIN VOUCHER GRATIS ONGKIR YG GAPAKE SHOPEEPAY MKSH",3.0,1.0,ofc apknya but voucher gratis ongkirnya jgn pake shopeepay pls bayar bayar ongkirnya mahal noted banyakin voucher gratis ongkir gapake shopeepay mksh,779,2.0,0.3887,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['ofc', 'aplikasi', 'but', 'voucher', 'gratis', 'ongkir', 'jangan', 'pakai', 'shopeepay', 'pls', 'bayar', 'bayar', 'ongkir', 'mahal', 'noted', 'banyakin', 'voucher', 'gratis', 'ongkir', 'gapake', 'shopeepay', 'mksh']"
"Sbnernya yang kutunggu di apl ini adalah fitur ""bayar nanti"" seperti ""pay later"" di shopee yg bisa diangsur dgn bunga ringan. Tp ternyata bayar nanti ga ky gitu, bayarnya harus cash + biaya layanan ""tiap hari"" begitu yg kubaca, auto males gw jadinya.",3.0,1.0,sbnernya tunggu apl fitur bayar pay later angsur bunga ringan bayar bayar cash biaya layan baca auto males,780,2.0,0.5893,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['sbnernya', 'tunggu', 'aplikasi', 'fitur', 'bayar', 'bayar', 'later', 'angsur', 'bunga', 'ringan', 'bayar', 'bayar', 'cash', 'biaya', 'layan', 'baca', 'auto', 'males']"
Ko saya ga bisa lihat riwayat pembelian saya katanya fitur ini belum tersedia aplikasi ini berat dan ribet,3.0,1.0,riwayat beli fitur sedia aplikasi berat ribet,781,2.0,0.5281,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['riwayat', 'beli', 'fitur', 'sedia', 'aplikasi', 'berat', 'ribet']"
"tolong lebih diringkas lagi aplikasinya, UI nya dibuat lebih simpel. Jangan banyak aneh"" didalam aplikasi. kalau bisa shopee food dipisah saja. masa iya hampir 500MB sendiri ????",3.0,1.0,tolong ringkas aplikasi ui simpel aneh aplikasi food pisah mb,782,2.0,0.3922,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['tolong', 'ringkas', 'aplikasi', 'ui', 'simpel', 'aneh', 'aplikasi', 'food', 'pisah', 'mb']"
Belnja mudh dn hemat,3.0,1.0,belnja mudh dn hemat,783,0.0,0.6236,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['belnja', 'mudh', 'dn', 'hemat']"
"awalnya lancar aja pake sopi tapi akhir� ini rada kecewa, masalah fitur it's oke tapi banyak seller sekarang yg kaya ganiat jualan sering salah kirim type padahal udah di kasih keterangan. Untung bisa return. Tapi jadi menurun aja rasa percaya pembeli",3.0,1.0,lancar pake rada fitur it seller kaya ganiat jual salah kirim type terang untung return turun percaya beli,784,2.0,0.4918,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['lancar', 'pakai', 'rada', 'fitur', 'it', 'seller', 'kaya', 'ganiat', 'jual', 'salah', 'kirim', 'type', 'terang', 'untung', 'return', 'turun', 'percaya', 'beli']"
Terpecaya dan aman,3.0,1.0,terpecaya aman,785,1.0,0.4167,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['terpecaya', 'aman']"
Barang nya memang ori tpi pengiriman nya lama. Barang tidak di kemas dngn baik.,3.0,1.0,barang ori tpi kirim barang kemas,786,2.0,0.7423,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['barang', 'asli', 'tapi', 'kirim', 'barang', 'kemas']"
Ini semua bohong hadiahnya,3.0,1.0,bohong hadiah,787,3.0,0.7335,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['bohong', 'hadiah']"
"""halaman sedang bermasalah"" akhir2 ini sering muncuk kata ini.. entah app yg error atau....",3.0,1.0,halaman muncuk app error,788,2.0,0.3576,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['halaman', 'muncuk', 'aplikasi', 'error']"
Kenapa shoppe eror saya tanam shoppe pay yang masuk koin buka shope pay gak bisa kata nya nunggu beberapa saat lagi,3.0,1.0,shoppe eror tanam shoppe pay koin shope pay nunggu,789,2.0,0.534,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['shoppe', 'eror', 'tanam', 'shoppe', 'bayar', 'koin', 'shope', 'bayar', 'tunggu']"
saya baru belanja Ps 4 dengan pembayaran kredivo dan sudah berhasil tp tidak ada status di jd.id nya barang sudah dibeli atau sudah dikirim??,3.0,1.0,belanja ps bayar hasil status barang beli kirim,790,2.0,0.3533,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['belanja', 'ps', 'bayar', 'hasil', 'status', 'barang', 'beli', 'kirim']"
"Mohon segera diperbaiki, aplikasi sering not respond",3.0,1.0,aplikasi respond,791,2.0,0.75,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['aplikasi', 'respond']"
kirim yg cepat ya,3.0,1.0,kirim cepat,792,1.0,0.7413,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['kirim', 'cepat']"
"Ini gimana saya sudah ganti metode pembayaran nya tapi gak bisa2 bisa nya pake kartu doang tapi saya gak punya, tolong ini gimana?",3.0,1.0,ganti metode bayar pake kartu tolong,793,3.0,0.592,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['ganti', 'metode', 'bayar', 'pakai', 'kartu', 'tolong']"
Knp akun shopee lama saya hilang.. Ga bisa log in lg..,3.0,1.0,akun hilang log lg,794,0.0,0.5937,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['akun', 'hilang', 'log', 'lagi']"
Bguss bngtt apk nya tp msih ada- nya,4.0,2.0,bguss bngtt apk msih,795,2.0,0.5287,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['bguss', 'bngtt', 'aplikasi', 'msih']"
"Sudah berkali-kali beli gadget disini terbukti ori, pengiriman aman dan cepat. Beli kebutuhan baby juga harganya sangat bersaing dengan toko2 retail ternama. Situs belanja online paling terpercaya dibandingkan olshop yang lain menurut saya. Good JD.ID!",5.0,2.0,beli gadget bukti ori kirim aman cepat beli butuh baby harga saing toko retail nama situs belanja online percaya banding olshop,796,3.0,0.4681,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['beli', 'gadget', 'bukti', 'asli', 'kirim', 'aman', 'cepat', 'beli', 'butuh', 'baby', 'harga', 'saing', 'toko', 'retail', 'nama', 'situs', 'belanja', 'online', 'percaya', 'banding', 'olshop']"
Sertifikat prakerja belum ada di dhasboard,5.0,2.0,sertifikat dhasboard,797,3.0,0.7327,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['sertifikat', 'dhasboard']"
Aku merasa aman belanja di shope daripada di olshop dan lebih menariknya ada cashbacknya ??,5.0,2.0,aman belanja shope olshop tarik cashbacknya,798,3.0,0.4279,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['aman', 'belanja', 'shope', 'olshop', 'tarik', 'cashbacknya']"
Saya suka saya sudah beli banyak barang di shoppe dan bagus bagus semua harus download,5.0,2.0,beli barang shoppe download,799,1.0,0.45,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['beli', 'barang', 'shoppe', 'unduh']"
semoga toko pedia lebih maju lagi dan lebih baik dalam pelayanan,5.0,2.0,toko maju layan,800,2.0,0.5306,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['toko', 'maju', 'layan']"
Sampai saat ini selalu puas dengan apa yg di berikan oleh pelayanan JD.ID semogaa tetap selalu mempertahankan kebaikan yg sdh ada .. dan tingkatkan terus .,5.0,2.0,ikan layan semogaa tahan tingkat,801,2.0,0.5375,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['ikan', 'layan', 'semogaa', 'tahan', 'tingkat']"
Barang ori pengiriman cepat makasih,5.0,2.0,barang ori kirim cepat,802,3.0,0.3456,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['barang', 'asli', 'kirim', 'cepat']"
Semua sesuai janji terimakasih barang sudah sampai ??????. Terima kasih shopy barang ud sy terima,5.0,2.0,sesuai janji barang shopy barang,803,2.0,0.503,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['sesuai', 'janji', 'barang', 'shopy', 'barang']"
mantap gratis. Dan bonus nya bqnyak,5.0,2.0,gratis bonus bqnyak,804,0.0,0.3126,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['gratis', 'bonus', 'bqnyak']"
"Terimakasih tokopedia, saya sudah membeli pelatihan di tokopedia dengan lancar luncur",5.0,2.0,beli latih lancar luncur,805,3.0,0.4459,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['beli', 'latih', 'lancar', 'luncur']"
"Puas belanja di lazada,kurirnya ramah�",5.0,2.0,belanja kurir ramah,806,3.0,0.5898,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['belanja', 'kurir', 'ramah']"
"Dng pembayaran cod , kami percaya barang akan dikirim dengan baik, kami puas dgn jaminan yg diberikan shoppy",5.0,2.0,dng bayar cod percaya barang kirim jamin shoppy,807,2.0,0.4147,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['dng', 'bayar', 'cod', 'percaya', 'barang', 'kirim', 'jamin', 'shoppy']"
"Apk Tokopedia ini anti ribet dulu aku sering belanja keluar saat kenal sama Tokopedia,selalu belanja di Tokopedia Kalian semua harus belanja di Tokopedia ??",5.0,2.0,apk anti ribet belanja kenal belanja belanja,808,2.0,0.9016,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['aplikasi', 'anti', 'ribet', 'belanja', 'kenal', 'belanja', 'belanja']"
Sangat menyenangkan. Saya juga mengikuti pelatihan pra kerja melalui buka lapak. Terima kasih sangat membantu. Sehat selalu dan sukses,5.0,2.0,latih pra bantu sehat sukses,809,2.0,0.3324,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['latih', 'pra', 'bantu', 'sehat', 'sukses']"
"hanya ulasan banyak tentang pengemasan dan jasa kirim yang negatif,,,itu saja",5.0,2.0,ulas emas jasa kirim negatif,810,1.0,0.6831,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['ulas', 'emas', 'jasa', 'kirim', 'negatif']"
"Oke bgt ,cepat,gratis ongkir nya di banyakin ya biar belanja terus kak sukses selalu mksh kak",5.0,2.0,cepat gratis ongkir banyakin belanja sukses mksh,811,0.0,0.4922,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['cepat', 'gratis', 'ongkir', 'banyakin', 'belanja', 'sukses', 'mksh']"
Transaksi belanja yg praktis dan murah,5.0,2.0,transaksi belanja praktis murah,812,3.0,0.8438,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['transaksi', 'belanja', 'praktis', 'murah']"
Semua traksaksi aman dan mudah. Terima kasih buka lapak,5.0,2.0,traksaksi aman mudah,813,0.0,0.4636,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['traksaksi', 'aman', 'mudah']"
"Maju sukses terus buat Lazada, mudah2an semakin baik semuanya",5.0,2.0,maju sukses mudah,814,3.0,0.5595,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['maju', 'sukses', 'mudah']"
Bagus.. Harap di jaga dan di tingkat kan lagi,5.0,2.0,harap jaga tingkat,815,3.0,0.5534,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['harap', 'jaga', 'tingkat']"
Semoga Dgn Bergabungnya Go To semakin sukses selalu dan berharap logo Jaket Berubah jg ditahun depan dgn logo GO-JEK baru dan Tokopedia baru,5.0,2.0,gabung go sukses harap logo jaket ubah jg logo go jek,816,2.0,0.6411,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['gabung', 'go', 'sukses', 'harap', 'logo', 'jaket', 'ubah', 'juga', 'logo', 'go', 'jek']"
Saya sudah mengikuti pelatihan prakerja dan memilih bukalapak untuk kelanjutan bisnis online saya. Tinggal prakteknya aja nanti. Thx bukalapak udh fast respon untuk pembelian vouchernya.,5.0,2.0,latih pilih bisnis online tinggal praktek fast respon beli vouchernya,817,2.0,0.3467,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['latih', 'pilih', 'bisnis', 'online', 'tinggal', 'praktek', 'fast', 'respon', 'beli', 'vouchernya']"
Proses mudah dan cepat.. Di rekomendasi kan deh..,5.0,2.0,proses mudah cepat rekomendasi,818,0.0,0.8472,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['proses', 'mudah', 'cepat', 'rekomendasi']"
"Belanja cepat, hemat, aman..",5.0,2.0,belanja cepat hemat aman,819,2.0,0.5313,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['belanja', 'cepat', 'hemat', 'aman']"
tolong sediakan isi ulang saldo driver grab yang 50.000 dong soalnya semua driver sekarang lagi pada sepi,5.0,2.0,tolong sedia isi ulang saldo driver driver sepi,820,2.0,0.6794,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['tolong', 'sedia', 'isi', 'ulang', 'saldo', 'driver', 'driver', 'sepi']"
Aplikasi lazada memang bagus Nursal klau TDK pakai lazada,5.0,2.0,aplikasi nursal klau pakai,821,2.0,0.8424,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['aplikasi', 'nursal', 'klau', 'pakai']"
Aplikasi yg sangat bagus dan bermanfaat serta murah meriah dalam pembelian,5.0,2.0,aplikasi murah riah beli,822,1.0,0.3573,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['aplikasi', 'murah', 'riah', 'beli']"
"Puuuuuaaaaaassss banget,tp banyakin lagi ongkir nya",5.0,2.0,puuuuuaaaaaassss banyakin ongkir,823,3.0,0.4599,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['puuuuuaaaaaassss', 'banyakin', 'ongkir']"
"Aplikasi ny bagus bgt, memudahkan buat belanja online, menyenangkan jg, sangat mudah buat di gunakan, yg lain hrs download sii, aplikasi belanja online nomor satu di Indonesia",5.0,2.0,aplikasi ny mudah belanja online jg mudah hrs download sii aplikasi belanja online nomor indonesia,824,2.0,0.4472,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['aplikasi', 'ny', 'mudah', 'belanja', 'online', 'juga', 'mudah', 'harus', 'unduh', 'sii', 'aplikasi', 'belanja', 'online', 'nomor', 'indonesia']"
Aplikasi berbelanja online yang bagus??,5.0,2.0,aplikasi belanja online,825,2.0,0.8089,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['aplikasi', 'belanja', 'online']"
Saya belum coba. Hanya produk yang di pajang sudah ready stok.,4.0,2.0,produk pajang ready stok,826,2.0,0.4806,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['produk', 'pajang', 'siap', 'stok']"
sangat nyaman dan apk nya sangat bagus tapi harus lebih di tinggkatkan lagi smangat trus,5.0,2.0,nyaman apk tinggkatkan smangat,827,3.0,0.6366,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['nyaman', 'aplikasi', 'tinggkatkan', 'smangat']"
Barang bagus pengiriman cepat,5.0,2.0,barang kirim cepat,828,1.0,0.4975,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['barang', 'kirim', 'cepat']"
Proses cepat barang mantap,5.0,2.0,proses cepat barang,829,0.0,0.7913,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['proses', 'cepat', 'barang']"
Aplikasi yg sangat2 memudahkan dalam berbelanja,5.0,2.0,aplikasi mudah belanja,830,2.0,0.5564,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['aplikasi', 'mudah', 'belanja']"
Memudahkan saya untuk berbelanja,5.0,2.0,mudah belanja,831,0.0,0.4166,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['mudah', 'belanja']"
Terrima kasih..Saya sudah mengikuti pelatihan g2academy. Kenpa sertifikat belum muncul didesboard..mohon dibantu,5.0,2.0,terrima latih academy kenpa sertifikat muncul didesboard bantu,832,3.0,0.4208,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['terrima', 'latih', 'academy', 'kenpa', 'sertifikat', 'muncul', 'didesboard', 'bantu']"
Mantabb betull promo pengguna barunya ??,5.0,2.0,mantabb betull promo,833,3.0,0.8053,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['mantabb', 'betull', 'promo']"
Aplikasi bagus sya udh langganan tp syang banyak penipu jual barang abal2,5.0,2.0,aplikasi sya langgan syang tipu jual barang abal,834,2.0,0.9152,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['aplikasi', 'sya', 'langgan', 'syang', 'tipu', 'jual', 'barang', 'abal']"
Bagus....sekarang ada acara voting buat grup kpop yg tampil bulan depannya,5.0,2.0,acara voting grup kpop tampil,835,3.0,0.5293,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['acara', 'voting', 'grup', 'kpop', 'tampil']"
Suka berbelanka disni selain harga murce utk pelayan juga memuaskan,5.0,2.0,berbelanka disni harga murce utk layan,836,1.0,0.465,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['berbelanka', 'disni', 'harga', 'murce', 'untuk', 'layan']"
