review,rating,sentiment,review_processed,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
Blum pernah dapet bonus sama hadiah,2,0,bonus hadiah,405,0.0,0.4443,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['bonus', 'hadiah']"
"Iklan promosi kalian masih kalah dengan toko2 sebelah. Iklan promosi kalian indah di khabar tapi tipu belaka, saya ada komunitas yang beranggotakan 252 orang kalau saya cerita pasti mereka akan bicara di group2 WA mereka masing2. Perbaiki iklan promosi kalian. Belakangan saya kecewa dengan kalian. Saya kasih bintang 1 dulu. Kalau udah diperbaiki iklan promosi kalian maka saya tambah bintangnya",1,0,iklan promosi kalah toko belah iklan promosi indah khabar tipu belaka komunitas anggota cerita bicara group wa iklan promosi bintang iklan promosi bintang,406,0.0,0.5207,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['iklan', 'promosi', 'kalah', 'toko', 'belah', 'iklan', 'promosi', 'indah', 'khabar', 'tipu', 'belaka', 'komunitas', 'anggota', 'cerita', 'bicara', 'group', 'whatsapp', 'iklan', 'promosi', 'bintang', 'iklan', 'promosi', 'bintang']"
Tolong dong kalo udah di update jangan lemot gitu kesel tauk udah update apk ny malah lemot pdhl koneksi internet lancar aja paket jg ada masa gini sih min Perbaiki lagi,1,0,tolong update lot kesel tauk update apk ny lot pdhl koneksi internet lancar paket jg gin,407,0.0,0.3246,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['tolong', 'update', 'lemot', 'kesel', 'tahu', 'update', 'aplikasi', 'ny', 'lemot', 'pdhl', 'koneksi', 'internet', 'lancar', 'paket', 'juga', 'gin']"
"#KECEWA Sungguh gagal mulu ni apk gak guna tipu,,2 mulu, saya blanja 3 x saya masukin kupon chasback dak ada yg masuk poin nya, kapok kapok, gak kaya apk SHOPEE paling OKE,, chasback koinya slesai langsung masuk.. Laaaah ini tokopedia kalau gak niat ada poin dak usah kasih chasbek, nyemplung saja ke gooot, sudah harga2 mahal ongkir nya mahal,, wes lah ak rapopo... Ojolali karo tipu2 ni toko gak jelas",1,0,sungguh gagal mulu apk tipu mulu blanja masukin kupon chasback dak poin kapok kapok kaya apk chasback koinya slesai laaaah niat poin dak chasbek nyemplung gooot harga mahal ongkir mahal wes rapopo ojolali karo tipu toko,408,0.0,0.3654,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['sungguh', 'gagal', 'melulu', 'aplikasi', 'tipu', 'melulu', 'belanja', 'masukkan', 'kupon', 'chasback', 'dak', 'poin', 'kapok', 'kapok', 'kaya', 'aplikasi', 'chasback', 'koinya', 'selesai', 'laaaah', 'niat', 'poin', 'dak', 'chasbek', 'nyemplung', 'gooot', 'harga', 'mahal', 'ongkir', 'mahal', 'wes', 'rapopo', 'ojolali', 'karo', 'tipu', 'toko']"
Maaf Saya Turunin Bintang Nya Karena Makin Kesini Makin Mahal Ongkir Nya Massa Dari Jakarta Ke Bogor 31rb Ongkir. Ga Kaya Apk Lainnya,1,0,maaf turunin bintang kesini mahal ongkir massa jakarta bogor rb ongkir kaya apk,409,0.0,0.2635,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['maaf', 'turun', 'bintang', 'kesini', 'mahal', 'ongkir', 'massa', 'jakarta', 'bogor', 'ribu', 'ongkir', 'kaya', 'aplikasi']"
"Saya kurang suka sama apk ini. Banyak toko yg buat saya rugi, blanja juga barang nya jarang yg sesuai. Meskipun ada yg jual jujur",1,0,apk toko rugi blanja barang jarang sesuai jual jujur,410,0.0,0.7485,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['aplikasi', 'toko', 'rugi', 'belanja', 'barang', 'jarang', 'sesuai', 'jual', 'jujur']"
Ternyata byk jg yg senasib dg sya kena prank olh tokopedia ... mmberikn voucher n cash back... tp pesanan d batalkn secra sepihak ... sdgkn voucher n cash back y tdk kmbli ... Klau tkut rugi ... jgn sok mmbrikn vcr n csh bck... Saya sangt amat kecewa dg tokopedia pdhl saya pengguna baru tp d sambut dg prank olh tokopedia...,2,0,jg nasib sya prank olh mmberikn voucher cash back pesan batalkn secra voucher cash back kmbli klau tkut rugi jgn mmbrikn vcr csh bck sangt pdhl sambut prank olh,411,0.0,0.4475,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['juga', 'nasib', 'sya', 'prank', 'olh', 'mmberikn', 'voucher', 'cash', 'back', 'pesan', 'batalkn', 'secra', 'voucher', 'cash', 'back', 'kmbli', 'klau', 'tkut', 'rugi', 'jangan', 'mmbrikn', 'vcr', 'csh', 'bck', 'sangt', 'pdhl', 'sambut', 'prank', 'olh']"
"Aplikasi ini sudah membuat saya kecewa barang belum sampai sudah di bilang udah sampai di tangan penerima ,,,gmna sih!!! Kesall banget ini...",1,0,aplikasi barang bilang tangan kesall,412,4.0,0.5109,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['aplikasi', 'barang', 'bilang', 'tangan', 'kesall']"
"Ayo gaes rame"" kasih bintang 1. Ternyata gak cuma saya yg gak dpt gratis free ongkir pas acara SMS !! Kasih rating 1 biar mampus!.",1,0,rame bintang gratis free ongkir pas acara sms rating mampus,413,0.0,0.3028,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['ramai', 'bintang', 'gratis', 'free', 'ongkir', 'pas', 'acara', 'sms', 'rating', 'mampus']"
"Parah pengirimannya, dr tgl pembelian tgl 12 Agt smp skr blm smp2, ngendon lama di DC Marunda (lebih dr 1 hari) smp di DC Surabaya, jg sama, lelet kaya keong keket. Pengalaman pertama dan terakhir, terima masih JDID ??",1,0,kirim tgl beli tgl agt smp skr smp ngendon dc marunda smp dc surabaya jg lelet kaya keong keket alam,414,1.0,0.3092,"belanja, aplikasi, mudah, bantu, online, aman, rumah, percaya, shoope, butuh","['kirim', 'tanggal', 'beli', 'tanggal', 'agt', 'smp', 'skr', 'smp', 'ngendon', 'dc', 'marunda', 'smp', 'dc', 'surabaya', 'juga', 'lambat', 'kaya', 'keong', 'keket', 'alam']"
Aplikasi tidak berguna selalu kena tipu tapi ayah ku jadi stres gara gara ini,1,0,aplikasi tipu ayah stres gara gara,415,4.0,0.4456,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['aplikasi', 'tipu', 'ayah', 'stres', 'gara', 'gara']"
"Saya baru bli barang trs tiba� keluar ehh pas mau cek di suruh daftar akun lgi, ini udh saya uninstall dan saya install lgi semoga bisa, klo ga bisa aku turunin bintang nya klo bisa aku tambahin sampe 5 bintang",2,0,barang trs ehh pas cek suruh daftar akun uninstall install turunin bintang tambahin sampe bintang,416,0.0,0.2775,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['barang', 'terus', 'ehh', 'pas', 'cek', 'suruh', 'daftar', 'akun', 'uninstall', 'install', 'turun', 'bintang', 'tambahin', 'sampai', 'bintang']"
Aplikasi yg sangat memaksa untuk di download,1,0,aplikasi paksa download,417,0.0,0.5832,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['aplikasi', 'paksa', 'unduh']"
"setelah update saya tidak mendapat notifikasi transaksi berhasil atau tidak, padahal sudah transfer, yg ada di notifikasi cuma tulisan terjadi kendala, tolong ulangi beberapa saat lagi.",2,0,update notifikasi transaksi hasil transfer notifikasi tulis kendala tolong ulang,418,0.0,0.569,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['update', 'notifikasi', 'transaksi', 'hasil', 'transfer', 'notifikasi', 'tulis', 'kendala', 'tolong', 'ulang']"
"SAYA PESAN EARPHONE HARGA 300.000 DARI BULAN MARET,SEKARANG SUDAH BULAN JULI BARANG TIDAK DATANG""!!!!",1,0,pesan earphone harga maret juli barang,419,0.0,0.4761,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['pesan', 'earphone', 'harga', 'maret', 'juli', 'barang']"
Bagus si aplikasinya cuman ongkirnya terlalu mahal Lo,1,0,aplikasi cuman ongkirnya mahal lo,420,0.0,0.5555,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['aplikasi', 'cuman', 'ongkir', 'mahal', 'kamu']"
Dikit2 blokir... cashback digagalkan hadeh ribet tipu tipu nih namanya ntah pelanggaran apanya pdhl hp baru semua baru.,1,0,dikit blokir cashback gagal hadeh ribet tipu tipu nama ntah langgar pdhl hp,421,0.0,0.6179,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['dikit', 'blokir', 'cashback', 'gagal', 'hadeh', 'ribet', 'tipu', 'tipu', 'nama', 'ntah', 'langgar', 'pdhl', 'handphone']"
Saya baru gabung jadi belum tahu apa keuntungan yang akan saya dapat dari aplikasi ini!,2,0,gabung untung aplikasi,422,0.0,0.3332,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['gabung', 'untung', 'aplikasi']"
Aplikasi ribet katanya gratis ongkir pas di tambahkan harga clana 42rb total jadi 779900 ongkos ongkirnyo 33rb jatanyA gratis penipu,1,0,aplikasi ribet gratis ongkir pas harga clana rb total ongkos ongkirnyo rb jatanya gratis tipu,423,2.0,0.4009,"sukses, proses, trimakasih, smoga, beli, dn, bnget, alam, pakek, so","['aplikasi', 'ribet', 'gratis', 'ongkir', 'pas', 'harga', 'clana', 'ribu', 'total', 'ongkos', 'ongkirnyo', 'ribu', 'jatanya', 'gratis', 'tipu']"
Saya pakai aplikasi ini menjadi leg dihp saya jadi sia� saya memasukan barang kekeranjangnya shopee. Dan kalau masuk lagi keluar lagi nggak mau dibeli apa gimana shopee ini...?,1,0,pakai aplikasi leg dihp sia pasu barang keranjang beli,424,0.0,0.4109,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['pakai', 'aplikasi', 'leg', 'dihp', 'sia', 'pasu', 'barang', 'keranjang', 'beli']"
"Semenjak dipisah ovo point dengan tokopoint,,, Jadi ribet belanja nya ga leluasa bnyk ketentuan nya,,,jd ga berguna ovo point nya ditokped..,terus guna nya ovo point buat belanja apa ditokped????? mnding sekalian dihapuskan saja...",1,0,pisah point tokopoint ribet belanja leluasa bnyk point ditokped point belanja ditokped mnding hapus,425,2.0,0.3401,"sukses, proses, trimakasih, smoga, beli, dn, bnget, alam, pakek, so","['pisah', 'point', 'tokopoint', 'ribet', 'belanja', 'leluasa', 'banyak', 'point', 'ditokped', 'point', 'belanja', 'ditokped', 'mnding', 'hapus']"
buruk!!! lgsung uninstal lg. baru buka aplikasi lemotnya bukan main. loading muter2 gk jelas.. pdhl sinyal hp penuh.,1,0,lgsung uninstal lg aplikasi lot main loading muter pdhl sinyal hp penuh,426,4.0,0.4112,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['lgsung', 'uninstal', 'lagi', 'aplikasi', 'lemot', 'main', 'loading', 'muter', 'pdhl', 'sinyal', 'handphone', 'penuh']"
Udh 2x jasa lex id seenaknya sma saya.. 2x ada bukti pengiriman tapi saya tidak menrima baramg apapun.. Apalgi barang itu bukan COD... 2x jg foto bukti pengiriman bukan foto rumah saya.. Masalahnya barangnya gak murah..,1,0,jasa lex sma bukti kirim menrima baramg apalgi barang cod jg foto bukti kirim foto rumah barang murah,427,0.0,0.4989,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['jasa', 'lex', 'sama', 'bukti', 'kirim', 'menrima', 'baramg', 'apalgi', 'barang', 'cod', 'juga', 'foto', 'bukti', 'kirim', 'foto', 'rumah', 'barang', 'murah']"
kurang bagus sangat mengecewakan pengiriman dengan buka expres,1,0,kirim expres,428,1.0,0.7379,"belanja, aplikasi, mudah, bantu, online, aman, rumah, percaya, shoope, butuh","['kirim', 'expres']"
Jangan di dowload akun ku dibajak,1,0,dowload akun bajak,429,0.0,0.828,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['dowload', 'akun', 'bajak']"
Ga jelas banget ni aplikasi . Beli sendal 38.000 ongkir 7.000 terus waktu mau konfirmasi ada saran kupon disk 30.000 jadi total bayar nya 15.200 . Udah transfer malah di batalin gitu aja . Mana tadi transfer jalan kaki lagi udah capek2??,1,0,aplikasi beli sendal ongkir konfirmasi saran kupon disk total bayar transfer batalin transfer jalan kaki capek,430,0.0,0.53,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['aplikasi', 'beli', 'sendal', 'ongkir', 'konfirmasi', 'saran', 'kupon', 'disk', 'total', 'bayar', 'transfer', 'batal', 'transfer', 'jalan', 'kaki', 'capek']"
Dulu saya suka app client BL karena enteng dari app punya marketplace sebelah. Sekarang makin berat dan banyak pop up� yang bikin kita sering salah pencet jadi makin buang� waktu saja.,1,0,app client bl enteng app marketplace belah berat pop up bikin salah pencet buang,431,0.0,0.4977,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['aplikasi', 'client', 'beli', 'enteng', 'aplikasi', 'marketplace', 'belah', 'berat', 'pop', 'up', 'bikin', 'salah', 'pencet', 'buang']"
"Aplikasi yang makin lama makin buruk dan menuai haters. Saya cuma pake 1 akun gak ada tuh saya pake akun lain. Transaksi pulsa saya 3x digagalkan. Dengan alasan saya melanggar aturan karena menggunakan kode yg sama. Lah!! Orang tokped sendiri yang bikin kode cuma itu2 ajah, gak ada variasi lain...ya pengguna pake kode itu. Masa salahku! Alhasil saldo mengendap...kalau gak niat ngadain promo gak usah lah.",1,0,aplikasi tuai haters pake akun pake akun transaksi pulsa gagal alas langgar atur kode bikin kode variasi pake kode salah alhasil saldo endap niat ngadain promo,432,0.0,0.4237,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['aplikasi', 'tuai', 'haters', 'pakai', 'akun', 'pakai', 'akun', 'transaksi', 'pulsa', 'gagal', 'alas', 'langgar', 'atur', 'kode', 'bikin', 'kode', 'variasi', 'pakai', 'kode', 'salah', 'alhasil', 'saldo', 'endap', 'niat', 'ngadain', 'promo']"
Sulit belanja di sini.klo pkae cod nya mhn di permudah dong...,1,0,sulit belanja pkae cod mhn mudah,433,0.0,0.2624,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['sulit', 'belanja', 'pkae', 'cod', 'mohon', 'mudah']"
Saya SDH coba ikut prosedurnya dan dapat hp Samsung tp untuk seterusnya mau mendaftar langsung TDK bisa jd harus mendownload aplikasinya langsungknya jd bingung.,2,0,prosedur hp samsung daftar mendownload aplikasi langsungknya bingung,434,0.0,0.481,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['prosedur', 'handphone', 'samsung', 'daftar', 'mendownload', 'aplikasi', 'langsungknya', 'bingung']"
Punya saya pesanan salah ..udah di ajukan pengembalian ..tapi dana nya nggak balik lagi,1,0,pesan salah aju dana,435,0.0,0.6666,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['pesan', 'salah', 'aju', 'dana']"
"Lazada kebanyakan hoak nya, katanya ongkir Rp0 di waktu mau beli giliran mau dibayar jadi berubah 12.000 ,9.500 dll gimana sih Jan kasih hoak mulu Napa,udah gitu ngomongnya doang serba 10.000 giliran mau dibayar harganya brubah jadi 50k keatas belum termasuk ongkir Halah hoak lah lazada ga bakal lagi gua downlod",1,0,hoak ongkir rp beli gilir bayar ubah jan hoak mulu ngomongnya serba gilir bayar harga brubah ongkir halah hoak downlod,436,2.0,0.2944,"sukses, proses, trimakasih, smoga, beli, dn, bnget, alam, pakek, so","['hoak', 'ongkir', 'rp', 'beli', 'gilir', 'bayar', 'ubah', 'jan', 'hoak', 'melulu', 'ngomongnya', 'serba', 'gilir', 'bayar', 'harga', 'brubah', 'ongkir', 'halah', 'hoak', 'downlod']"
dua bintang dulu nanti kalo barang sampay bintangnya pul,2,0,bintang barang sampay bintang pul,437,1.0,0.405,"belanja, aplikasi, mudah, bantu, online, aman, rumah, percaya, shoope, butuh","['bintang', 'barang', 'sampay', 'bintang', 'pul']"
"UNTUK DEVELOPER LAZADA ,terkait pembayaran kenapa tidak bisa bayar di konter ,sebelumnya lancar lancar untuk pembayaran melalui konter,dan sekarang pembayaran metode konter tidak ada dan tidak ada pemberitahuan sama sekali ,sedangkan paylater saya yang sebelumnya tertib dan lancar jadi sekarang status JT karena tidak adanya akun/bank yang di tujukan ,kenapa yang hal semestinya MUDAH sekarang DI PERSULIT,di tanyakan pihak konter katanya darI sistem ANDA ,semakin PARAH saja management LAZADA!!!",1,0,developer kait bayar bayar konter lancar lancar bayar konter bayar metode konter pemberitahuan paylater tertib lancar status jt akun bank mesti mudah sulit konter sistem management,438,3.0,0.5995,"iklan, unduh, muncul, ganggu, pulsa, maju, later, kemarin, melulu, ulas","['developer', 'kait', 'bayar', 'bayar', 'konter', 'lancar', 'lancar', 'bayar', 'konter', 'bayar', 'metode', 'konter', 'pemberitahuan', 'paylater', 'tertib', 'lancar', 'status', 'jt', 'akun', 'bank', 'mesti', 'mudah', 'sulit', 'konter', 'sistem', 'management']"
Saya kasih bintang 2 nanti sy kasih bintang lima karena sy mau voba dulu apknya,2,0,bintang bintang voba apknya,439,0.0,0.4665,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['bintang', 'bintang', 'voba', 'aplikasi']"
Kirim seluruh indonesia gak min ?,1,0,kirim indonesia,440,1.0,0.41,"belanja, aplikasi, mudah, bantu, online, aman, rumah, percaya, shoope, butuh","['kirim', 'indonesia']"
"Pembayaran lewat cimb rada repot. Masuk user ID dulu. Biasanya pakai shopee langsung dikirimin nomor tfnya shopee, jd kita langsung ke mbanking, tf spt biasa. Ga repottt. Ini rada repottt. Ga jadi beli disini. Tolong perbaiki",2,0,bayar cimb rada repot user pakai dikirimin nomor tfnya mbanking tf repottt rada repottt beli tolong,441,0.0,0.532,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['bayar', 'cimb', 'rada', 'repot', 'user', 'pakai', 'dikirimin', 'nomor', 'tfnya', 'mbanking', 'transfer', 'repottt', 'rada', 'repottt', 'beli', 'tolong']"
Bikin susah mo download aja,1,0,bikin susah mo download,442,2.0,0.4324,"sukses, proses, trimakasih, smoga, beli, dn, bnget, alam, pakek, so","['bikin', 'susah', 'mau', 'unduh']"
Makin parah....pesan tggal 27 baru di proses tggal 2??????kmna aje...,2,0,pesan tggal proses tggal kmna aje,443,0.0,0.4651,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['pesan', 'tggal', 'proses', 'tggal', 'kmna', 'aje']"
"hati hati buat kalian,pihak lazada tidak mengontrol seller mereka,banyak penipuan yang buka lapak di lazada ini, kalau pihak lazada tidak mengontrol penipuan ini maka banyak yang akan takut beli online",1,0,hati hati kontrol seller tipu kontrol tipu takut beli online,444,0.0,0.5786,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['hati', 'hati', 'kontrol', 'seller', 'tipu', 'kontrol', 'tipu', 'takut', 'beli', 'online']"
"Semoga shoppe nya lebih ditingkatkan lagi,,, saya udh lama pesan barang tapi belum juga diantar sama kurir sampai sekarang.... Jadi sampai sekarang paket nyi belum datang datang.... Terima kasih....ohon bantuan ny pihak shoppe",2,0,shoppe tingkat pesan barang kurir paket nyi ohon bantu ny shoppe,445,0.0,0.7697,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['shoppe', 'tingkat', 'pesan', 'barang', 'kurir', 'paket', 'nyi', 'ohon', 'bantu', 'ny', 'shoppe']"
Awalnya aku suka.. tapi karena sistem keamanan shopee yg kurang akun saya disalah gunakan oleh oknum yg tidak bertanggung jawab karena itu saya mengalami kerugian yg sangat besar sampai 7juta dan shopee tidak mau membantu apapun.. saya sangat kecewa..,1,0,sistem aman akun salah oknum tanggung alami rugi juta bantu,446,0.0,0.5029,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['sistem', 'aman', 'akun', 'salah', 'oknum', 'tanggung', 'alami', 'rugi', 'juta', 'bantu']"
"Saya sudah banyak kecewa dengan shopee. Sekarang sudah jatuh cinta dengan E-commerce sebelah yang lebih banyak voucher dan lebih jelas no tipu2 seperti shopee, serta lebih menghargai pengguna. Shopee lebih banyak nipu vouchernya, nggak jelas, ribet, no recommended. Selamat tinggal E-Commerce terburuk yang pernah saya pakai ??",1,0,jatuh cinta commerce belah voucher no tipu harga nipu vouchernya ribet no recommended tinggal commerce pakai,447,1.0,0.267,"belanja, aplikasi, mudah, bantu, online, aman, rumah, percaya, shoope, butuh","['jatuh', 'cinta', 'commerce', 'belah', 'voucher', 'no', 'tipu', 'harga', 'tipu', 'vouchernya', 'ribet', 'no', 'recommended', 'tinggal', 'commerce', 'pakai']"
mulai kecewa masa beli barang udah 2 minggu blm ada kejelasanya,1,0,beli barang minggu jasa,448,1.0,0.3704,"belanja, aplikasi, mudah, bantu, online, aman, rumah, percaya, shoope, butuh","['beli', 'barang', 'minggu', 'jasa']"
Aplikasinya kok gini ya gk sesuai apa yang saya pikir tolol,1,0,aplikasi gin sesuai pikir,449,0.0,0.4834,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['aplikasi', 'gin', 'sesuai', 'pikir']"
Buat akun kok repot bangettttt.......,1,0,akun repot bangettttt,450,0.0,0.5832,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['akun', 'repot', 'bangettttt']"
Beli di shopee barang nya harga 38k ongkir nya 74k dong. Keren parah,1,0,beli barang harga ongkir,451,0.0,0.2666,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['beli', 'barang', 'harga', 'ongkir']"
Iklan web apk kesini terus,1,0,iklan web apk kesini,452,0.0,0.8613,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['iklan', 'web', 'aplikasi', 'kesini']"
"Dana sebanyak itu mending buat banyak orang senang kayak FS mi band, drpd hanya buat senang 100 orang tp bikin PHP ribuan orang",1,0,dana mending kayak fs mi band drpd bikin php ribu,453,0.0,0.4862,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['dana', 'lebih baik', 'kayak', 'fs', 'mi', 'band', 'drpd', 'bikin', 'php', 'ribu']"
Penipuan promo,1,0,tipu promo,454,0.0,0.7776,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['tipu', 'promo']"
"Punya bonus sampai 400ribuan,tapi gak bisa dipakai...kirain bonus itu bisa buat belanja produk2,nyatanya cuma buat hiasan saja...tanpa bonus juga masih sama harga nya...jadi jangan mubazir kasih kasih saldo bonus dadakan kalau cuma buat pencitraan saja.",1,0,bonus ribu pakai kirain bonus belanja produk hias bonus harga mubazir saldo bonus dada citra,455,4.0,0.5664,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['bonus', 'ribu', 'pakai', 'kirain', 'bonus', 'belanja', 'produk', 'hias', 'bonus', 'harga', 'mubazir', 'saldo', 'bonus', 'dada', 'citra']"
Permudah untuk pembelian dan kirimannya yahh,3,1,mudah beli kirim yahh,456,1.0,0.6196,"belanja, aplikasi, mudah, bantu, online, aman, rumah, percaya, shoope, butuh","['mudah', 'beli', 'kirim', 'yahh']"
"Banyak Seller yg tulis harganya bikin Bingung Misalnya : Gambarnya Redmi 10s, tapi harganya Redmi 9C. Sebaiknya Gambar Redmi 10s Harganya jg Harga Redmi 10s. Jangan digabung. Thanks",3,1,seller tulis harga bikin bingung gambar redmi harga redmi gambar redmi harga jg harga redmi gabung,457,2.0,0.3041,"sukses, proses, trimakasih, smoga, beli, dn, bnget, alam, pakek, so","['seller', 'tulis', 'harga', 'bikin', 'bingung', 'gambar', 'redmi', 'harga', 'redmi', 'gambar', 'redmi', 'harga', 'juga', 'harga', 'redmi', 'gabung']"
"Utk jasa kirim Shopee expres bisa di perbaiki lagi, karna sering terlalu lama dalam prosesnya....",3,1,utk jasa kirim expres proses,458,2.0,0.473,"sukses, proses, trimakasih, smoga, beli, dn, bnget, alam, pakek, so","['untuk', 'jasa', 'kirim', 'expres', 'proses']"
Lumayan mahal mahal harganya,3,1,mahal mahal harga,459,0.0,0.5832,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['mahal', 'mahal', 'harga']"
"Layanan cs 24 jam : BIG NO karna cs lebih sering sibuk dan gagal. Pembayaran aman : sempet bingung, gak nerima email sukses pemesanan dari jd id. Tapi di cc udah kepotong.  Tolong di tingkatin lagi pelayanan nya, udah terpesona sama barang2 nya.  jangan di bikin hancur karna pelayanan nya... jangan bikin saya kecewa seperti lazada ??",3,1,layan cs jam big no cs sibuk gagal bayar aman sempet bingung nerima email sukses mesan cc potong tolong tingkatin layan pesona barang bikin hancur layan bikin,460,0.0,0.4098,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['layan', 'customer service', 'jam', 'big', 'no', 'customer service', 'sibuk', 'gagal', 'bayar', 'aman', 'sempat', 'bingung', 'nerima', 'email', 'sukses', 'mesan', 'cc', 'potong', 'tolong', 'tingkatin', 'layan', 'pesona', 'barang', 'bikin', 'hancur', 'layan', 'bikin']"
Banyak geratis onkir ngak bisa di pakai lg bonus makin kurang padahal belanja terus,3,1,gerat onkir pakai lg bonus belanja,461,4.0,0.576,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['gerat', 'onkir', 'pakai', 'lagi', 'bonus', 'belanja']"
Potongan gratis ongkir nya kok hilang,3,1,potong gratis ongkir hilang,462,2.0,0.4023,"sukses, proses, trimakasih, smoga, beli, dn, bnget, alam, pakek, so","['potong', 'gratis', 'ongkir', 'hilang']"
Soping paketan,3,1,soping paket,463,4.0,0.5078,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['soping', 'paket']"
Knp saya kasih bintang 3 karena waku itu saya psn masker di antar nya pake ninja di kirim nya lama,3,1,bintang waku psn masker pake ninja kirim,464,1.0,0.5287,"belanja, aplikasi, mudah, bantu, online, aman, rumah, percaya, shoope, butuh","['bintang', 'waku', 'pesan', 'masker', 'pakai', 'ninja', 'kirim']"
wlo sering ngadat tp saya suka belanja online jadi gpp lah,3,1,wlo ngadat belanja online,465,4.0,0.8168,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['wlo', 'ngadat', 'belanja', 'online']"
"Hampir tiap Minggu ada belanja lewat toped,,gratis ongkirnya mantab,,chat dengan penjual juga lebih cepat terblas,,terus tingkatkan layanan untuk konsumen,,terpaksa saya kurangi bintangnya,,saat mau cek out pembayran kadang susah,,apa karena pake promo nggk tau apa,,",3,1,minggu belanja gratis ongkirnya chat jual cepat terblas tingkat layan konsumen paksa bintang cek out pembayran kadang susah pake promo nggk tau,466,4.0,0.4195,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['minggu', 'belanja', 'gratis', 'ongkir', 'chat', 'jual', 'cepat', 'terblas', 'tingkat', 'layan', 'konsumen', 'paksa', 'bintang', 'cek', 'out', 'pembayran', 'kadang', 'susah', 'pakai', 'promo', 'nggk', 'tahu']"
mantap lazada ngebantu banget kebutuhan,3,1,ngebantu butuh,467,0.0,0.7751,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['ngebantu', 'butuh']"
